"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1M_RR","6161","2012-02-01","34.8","4","9",
"OBS_DEU_P1M_RR","6161","2012-03-01","14.3","4","9",
"OBS_DEU_P1M_RR","6161","2012-04-01","40.9","4","9",
"OBS_DEU_P1M_RR","6161","2012-05-01","39.7","4","9",
"OBS_DEU_P1M_RR","6161","2012-06-01","107","4","9",
"OBS_DEU_P1M_RR","6161","2012-07-01","80.8","4","9",
"OBS_DEU_P1M_RR","6161","2012-08-01","121.9","4","9",
"OBS_DEU_P1M_RR","6161","2012-09-01","52.2","4","9",
"OBS_DEU_P1M_RR","6161","2012-10-01","42.5","4","9",
"OBS_DEU_P1M_RR","6161","2012-11-01","50.9","4","9",
"OBS_DEU_P1M_RR","6161","2012-12-01","107.2","4","9",
"OBS_DEU_P1M_RR","6161","2013-01-01","106.3","4","9",
"OBS_DEU_P1M_RR","6161","2013-02-01","90.2","4","9",
"OBS_DEU_P1M_RR","6161","2013-03-01","34.9","4","9",
"OBS_DEU_P1M_RR","6161","2013-04-01","23.7","4","9",
"OBS_DEU_P1M_RR","6161","2013-05-01","143.2","4","9",
"OBS_DEU_P1M_RR","6161","2013-06-01","108.4","4","9",
"OBS_DEU_P1M_RR","6161","2013-07-01","15.7","4","9",
"OBS_DEU_P1M_RR","6161","2013-08-01","55.3","4","9",
"OBS_DEU_P1M_RR","6161","2013-09-01","64.3","4","9",
"OBS_DEU_P1M_RR","6161","2013-10-01","58.9","4","9",
"OBS_DEU_P1M_RR","6161","2013-11-01","56.1","4","9",
"OBS_DEU_P1M_RR","6161","2013-12-01","24.1","4","9",
"OBS_DEU_P1M_RR","6161","2014-01-01","39.7","4","9",
"OBS_DEU_P1M_RR","6161","2014-02-01","19.6","4","9",
"OBS_DEU_P1M_RR","6161","2014-03-01","17.2","4","9",
"OBS_DEU_P1M_RR","6161","2014-04-01","48.6","4","9",
"OBS_DEU_P1M_RR","6161","2014-05-01","129.1","4","9",
"OBS_DEU_P1M_RR","6161","2014-06-01","22.4","4","9",
"OBS_DEU_P1M_RR","6161","2014-07-01","83.7","4","9",
"OBS_DEU_P1M_RR","6161","2014-08-01","114.1","4","9",
"OBS_DEU_P1M_RR","6161","2014-09-01","75.6","4","9",
"OBS_DEU_P1M_RR","6161","2014-10-01","76.8","4","9",
"OBS_DEU_P1M_RR","6161","2014-11-01","38.3","4","9",
"OBS_DEU_P1M_RR","6161","2014-12-01","50.8","4","9",
"OBS_DEU_P1M_RR","6161","2015-01-01","80.1","4","9",
"OBS_DEU_P1M_RR","6161","2015-02-01","19.2","4","9",
"OBS_DEU_P1M_RR","6161","2015-03-01","48.2","4","9",
"OBS_DEU_P1M_RR","6161","2015-04-01","33.1","4","9",
"OBS_DEU_P1M_RR","6161","2015-05-01","85","4","9",
"OBS_DEU_P1M_RR","6161","2015-06-01","98.6","4","9",
"OBS_DEU_P1M_RR","6161","2015-07-01","39.6","4","9",
"OBS_DEU_P1M_RR","6161","2015-08-01","16.7","4","9",
"OBS_DEU_P1M_RR","6161","2015-09-01","24","4","9",
"OBS_DEU_P1M_RR","6161","2015-10-01","49.6","4","9",
"OBS_DEU_P1M_RR","6161","2015-11-01","102.3","4","9",
"OBS_DEU_P1M_RR","6161","2015-12-01","21.9","4","9",
"OBS_DEU_P1M_RR","6161","2016-01-01","77.9","4","9",
"OBS_DEU_P1M_RR","6161","2016-02-01","74.8","4","9",
"OBS_DEU_P1M_RR","6161","2016-03-01","37.8","4","9",
"OBS_DEU_P1M_RR","6161","2016-04-01","27.7","4","9",
"OBS_DEU_P1M_RR","6161","2016-05-01","111.2","4","9",
"OBS_DEU_P1M_RR","6161","2016-06-01","140.1","4","9",
"OBS_DEU_P1M_RR","6161","2016-07-01","120.7","4","9",
"OBS_DEU_P1M_RR","6161","2016-09-01","75","4","9",
"OBS_DEU_P1M_RR","6161","2016-10-01","39.3","4","9",
"OBS_DEU_P1M_RR","6161","2016-11-01","74.1","4","9",
"OBS_DEU_P1M_RR","6161","2016-12-01","18.6","4","9",
"OBS_DEU_P1M_RR","6161","2017-01-01","44.7","4","7",
"OBS_DEU_P1M_RR","6161","2017-02-01","56.5","4","7",
"OBS_DEU_P1M_RR","6161","2017-03-01","80.7","4","7",
"OBS_DEU_P1M_RR","6161","2017-04-01","91.2","4","7",
"OBS_DEU_P1M_RR","6161","2017-05-01","40.4","4","7",
"OBS_DEU_P1M_RR","6161","2017-06-01","53","4","7",
"OBS_DEU_P1M_RR","6161","2017-07-01","113.2","4","7",
"OBS_DEU_P1M_RR","6161","2017-08-01","85.4","4","7",
"OBS_DEU_P1M_RR","6161","2017-09-01","27.4","4","7",
"OBS_DEU_P1M_RR","6161","2017-10-01","75","4","7",
"OBS_DEU_P1M_RR","6161","2017-11-01","88.7","4","7",
"OBS_DEU_P1M_RR","6161","2017-12-01","113","4","7",
"OBS_DEU_P1M_RR","6161","2018-01-01","82.2","4","3",
"OBS_DEU_P1M_RR","6161","2018-02-01","22.5","4","3",
"OBS_DEU_P1M_RR","6161","2018-03-01","46.9","4","3",
"OBS_DEU_P1M_RR","6161","2018-04-01","18.4","4","3",
"OBS_DEU_P1M_RR","6161","2018-05-01","40.7","4","3",
"OBS_DEU_P1M_RR","6161","2018-06-01","99.6","4","3",
"OBS_DEU_P1M_RR","6161","2018-07-01","50.1","4","3",
"OBS_DEU_P1M_RR","6161","2018-08-01","44.6","4","3",
"OBS_DEU_P1M_RR","6161","2018-09-01","66.7","4","3",
"OBS_DEU_P1M_RR","6161","2018-10-01","31.6","4","3",
"OBS_DEU_P1M_RR","6161","2018-11-01","37.1","4","3",
"OBS_DEU_P1M_RR","6161","2018-12-01","144.4","4","3",
"OBS_DEU_P1M_RR","6161","2019-01-01","122.1","4","9",
"OBS_DEU_P1M_RR","6161","2019-02-01","33.4","4","9",
"OBS_DEU_P1M_RR","6161","2019-03-01","70.6","4","9",
"OBS_DEU_P1M_RR","6161","2019-04-01","17.2","4","9",
"OBS_DEU_P1M_RR","6161","2019-05-01","85.8","4","9",
"OBS_DEU_P1M_RR","6161","2019-06-01","43.1","4","9",
"OBS_DEU_P1M_RR","6161","2019-07-01","61.2","4","9",
"OBS_DEU_P1M_RR","6161","2019-08-01","67.8","4","9",
"OBS_DEU_P1M_RR","6161","2019-09-01","37.8","4","9",
"OBS_DEU_P1M_RR","6161","2019-10-01","66.9","4","9",
"OBS_DEU_P1M_RR","6161","2019-11-01","48.2","4","9",
"OBS_DEU_P1M_RR","6161","2019-12-01","39.5","4","9",
"OBS_DEU_P1M_RR","6161","2020-01-01","33.8","4","9",
"OBS_DEU_P1M_RR","6161","2020-02-01","93.2","4","9",
"OBS_DEU_P1M_RR","6161","2020-03-01","53.8","4","9",
"OBS_DEU_P1M_RR","6161","2020-04-01","63.2","4","7",
"OBS_DEU_P1M_RR","6161","2020-05-01","51.4","4","7",
"OBS_DEU_P1M_RR","6161","2020-06-01","123.3","4","7",
"OBS_DEU_P1M_RR","6161","2020-07-01","73.2","4","7",
"OBS_DEU_P1M_RR","6161","2020-08-01","81.5","4","7",
"OBS_DEU_P1M_RR","6161","2020-09-01","57.4","4","7",
"OBS_DEU_P1M_RR","6161","2020-10-01","71.1","4","7",
"OBS_DEU_P1M_RR","6161","2020-11-01","40.1","4","7",
"OBS_DEU_P1M_RR","6161","2020-12-01","51.6","4","7",
"OBS_DEU_P1M_RR","6161","2021-01-01","94.6","4","1",
"OBS_DEU_P1M_RR","6161","2021-02-01","41.9","4","1",
"OBS_DEU_P1M_RR","6161","2021-03-01","27.2","4","1",
